Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,112.16000366210938,113.0,100.55000305175781,106.5999984741211,103.4018783569336,3724400
2020-03-24,112.20999908447266,116.02999877929688,110.58000183105469,114.20999908447266,110.7835693359375,3280800
2020-03-25,116.5,125.70999908447266,114.5199966430664,122.0,118.3398666381836,3310200
2020-03-26,124.47000122070312,134.8800048828125,124.13999938964844,133.16000366210938,129.16505432128906,2842400
2020-03-27,129.47999572753906,133.58999633789062,128.0,130.07000732421875,126.16777801513672,2431300
2020-03-30,130.0,134.4600067138672,127.08000183105469,133.60000610351562,129.59185791015625,1880700
2020-03-31,132.5,134.57000732421875,131.1300048828125,132.30999755859375,128.34054565429688,1701200
2020-04-01,126.70999908447266,129.0,125.19000244140625,127.4000015258789,123.57786560058594,1439100
2020-04-02,125.9000015258789,130.25999450683594,124.9000015258789,127.91999816894531,124.08226776123047,1426300
2020-04-03,127.23999786376953,128.58999633789062,124.69999694824219,125.68000030517578,121.90946197509766,1207500
2020-04-06,131.6199951171875,134.49000549316406,130.3000030517578,133.69000244140625,129.67916870117188,2370700
2020-04-07,140.41000366210938,141.3800048828125,134.17999267578125,134.39999389648438,130.3678436279297,2783900
2020-04-08,135.4199981689453,138.3800048828125,134.0399932861328,137.38999938964844,134.36788940429688,1701000
2020-04-09,140.35000610351562,142.4600067138672,138.61000061035156,141.00999450683594,137.90826416015625,2273700
2020-04-13,140.94000244140625,141.42999267578125,136.52000427246094,136.9499969482422,133.93756103515625,1406700
2020-04-14,139.00999450683594,141.52000427246094,138.4199981689453,138.5,135.45347595214844,1446600
2020-04-15,135.1999969482422,136.0,131.8000030517578,133.80999755859375,130.86663818359375,1609100
2020-04-16,133.61000061035156,134.05999755859375,130.55999755859375,132.44000244140625,129.5267791748047,1289500
2020-04-17,136.00999450683594,139.5,135.25,138.19000244140625,135.15029907226562,2036600
2020-04-20,137.99000549316406,138.1999969482422,135.1999969482422,135.25,132.27496337890625,1272500
2020-04-21,132.4499969482422,133.85000610351562,130.67999267578125,131.69000244140625,128.79327392578125,1328000
2020-04-22,134.57000732421875,134.8800048828125,132.5800018310547,133.3699951171875,130.43630981445312,1693900
2020-04-23,134.0,134.82000732421875,130.36000061035156,130.49000549316406,127.61966705322266,1885200
2020-04-24,131.39999389648438,131.6199951171875,128.66000366210938,129.3000030517578,126.45584106445312,2652700
2020-04-27,130.0,135.60000610351562,129.75999450683594,134.5,131.5414581298828,3679500
2020-04-28,138.41000366210938,139.22000122070312,135.8000030517578,136.49000549316406,133.48770141601562,1967200
2020-04-29,139.8000030517578,140.25999450683594,134.7899932861328,136.64999389648438,133.6441650390625,3700700
2020-04-30,133.94000244140625,135.27000427246094,129.50999450683594,130.6199951171875,127.74681091308594,2784400
2020-05-01,129.16000366210938,129.33999633789062,126.38999938964844,127.80000305175781,124.98884582519531,1881200
2020-05-04,126.08000183105469,126.55000305175781,123.52999877929688,124.77999877929688,122.03527069091797,3111000
2020-05-05,126.0,129.3800048828125,125.51000213623047,126.36000061035156,123.58051300048828,1987700
2020-05-06,126.70999908447266,127.12000274658203,121.66999816894531,121.7300033569336,119.05236053466797,1792900
2020-05-07,123.2699966430664,127.36000061035156,123.11000061035156,127.12999725341797,124.33358001708984,1855900
2020-05-08,128.8000030517578,135.5800018310547,128.8000030517578,135.35000610351562,132.37277221679688,2917100
2020-05-11,134.02000427246094,136.89999389648438,133.0399932861328,133.80999755859375,130.86663818359375,3247400
2020-05-12,134.11000061035156,134.8300018310547,131.72999572753906,132.0399932861328,129.13555908203125,4013200
2020-05-13,131.5399932861328,132.0399932861328,129.9499969482422,131.5,128.60745239257812,3236800
2020-05-14,130.0,134.30999755859375,129.11000061035156,132.91000366210938,129.98643493652344,2547600
2020-05-15,131.32000732421875,134.02999877929688,130.1999969482422,130.9199981689453,128.04019165039062,2975600
2020-05-18,136.22999572753906,140.4499969482422,134.99000549316406,139.47999572753906,136.4119110107422,1720100
2020-05-19,140.1199951171875,140.52999877929688,136.05999755859375,136.19000244140625,133.1942901611328,1415700
2020-05-20,137.85000610351562,138.4199981689453,136.5500030517578,136.99000549316406,133.97669982910156,1336300
2020-05-21,137.1999969482422,139.10000610351562,136.39999389648438,138.6699981689453,135.61973571777344,1271400
2020-05-22,139.3000030517578,139.3000030517578,136.60000610351562,138.57000732421875,135.52194213867188,884100
2020-05-26,143.0800018310547,146.0500030517578,142.55999755859375,144.64999389648438,141.46817016601562,1619500
2020-05-27,149.22999572753906,150.57000732421875,147.50999450683594,150.4499969482422,147.14060974121094,1901200
2020-05-28,152.1699981689453,152.4499969482422,148.02999877929688,148.49000549316406,145.22373962402344,1429400
2020-05-29,147.24000549316406,147.8300018310547,143.8000030517578,146.8300018310547,143.60023498535156,1611000
2020-06-01,146.75,148.8000030517578,146.47999572753906,147.27000427246094,144.0305633544922,957000
2020-06-02,148.3300018310547,149.97000122070312,147.3699951171875,149.32000732421875,146.0354766845703,1225600
2020-06-03,151.38999938964844,155.72000122070312,151.05999755859375,155.22999572753906,151.8154754638672,1284100
2020-06-04,155.22000122070312,157.44000244140625,153.8699951171875,157.08999633789062,153.6345672607422,1387700
2020-06-05,164.3699951171875,165.13999938964844,160.9199981689453,162.22000122070312,158.65171813964844,1969800
2020-06-08,164.14999389648438,168.3300018310547,164.02000427246094,167.77999877929688,164.08941650390625,1770800
2020-06-09,165.0,165.75,162.0,163.47999572753906,159.88400268554688,1389400
2020-06-10,162.80999755859375,162.80999755859375,157.97000122070312,158.0500030517578,154.57342529296875,1187000
2020-06-11,151.6699981689453,153.66000366210938,148.11000061035156,148.5500030517578,145.28240966796875,1864500
2020-06-12,153.3300018310547,153.67999267578125,147.39999389648438,149.1999969482422,145.91810607910156,1859500
2020-06-15,145.11000061035156,154.47999572753906,144.52000427246094,153.08999633789062,149.72254943847656,1338700
2020-06-16,158.69000244140625,159.47999572753906,154.14999389648438,155.99000549316406,152.55874633789062,1694800
2020-06-17,156.57000732421875,158.85000610351562,156.25,157.0500030517578,153.59544372558594,1273600
2020-06-18,156.0,160.55999755859375,155.3699951171875,159.05999755859375,155.56121826171875,1589000
2020-06-19,161.7899932861328,161.7899932861328,156.52000427246094,157.6199951171875,154.15289306640625,3180200
2020-06-22,155.72999572753906,156.6300048828125,153.1999969482422,153.8000030517578,150.41693115234375,1632800
2020-06-23,154.10000610351562,155.3300018310547,152.49000549316406,152.75,149.39002990722656,1057400
2020-06-24,151.0,151.0,145.89999389648438,146.4499969482422,143.2285919189453,1811000
2020-06-25,145.0,147.08999633789062,143.67999267578125,146.9600067138672,143.72738647460938,1589500
2020-06-26,146.47999572753906,147.32000732421875,144.52000427246094,146.0500030517578,142.83740234375,2073100
2020-06-29,148.22000122070312,149.38999938964844,147.05999755859375,149.33999633789062,146.05502319335938,1032600
2020-06-30,148.1300048828125,150.2100067138672,147.6999969482422,149.4600067138672,146.1724090576172,1330300
2020-07-01,149.0,150.61000061035156,146.91000366210938,147.13999938964844,144.97036743164062,873300
2020-07-02,149.63999938964844,150.86000061035156,147.05999755859375,147.3000030517578,145.12802124023438,761200
2020-07-06,149.50999450683594,149.66000366210938,147.02000427246094,148.47000122070312,146.28076171875,931300
2020-07-07,148.0,149.1999969482422,145.00999450683594,145.17999267578125,143.03927612304688,1511700
2020-07-08,145.52000427246094,145.80999755859375,143.05999755859375,143.89999389648438,141.7781524658203,1176300
2020-07-09,142.97999572753906,143.88999938964844,137.82000732421875,138.02000427246094,135.98486328125,1301400
2020-07-10,138.1999969482422,142.05999755859375,138.1999969482422,141.97000122070312,139.87660217285156,948900
2020-07-13,142.9199981689453,144.42999267578125,141.35000610351562,142.82000732421875,140.71409606933594,1293500
2020-07-14,142.25,143.92999267578125,141.11000061035156,143.36000061035156,141.24612426757812,960100
2020-07-15,146.85000610351562,146.85000610351562,145.2100067138672,145.7899932861328,143.64027404785156,1999900
2020-07-16,145.52000427246094,149.58999633789062,144.55999755859375,148.50999450683594,146.32015991210938,1648400
2020-07-17,149.39999389648438,149.63999938964844,148.02999877929688,148.91000366210938,146.7142791748047,827100
2020-07-20,147.85000610351562,148.47000122070312,145.35000610351562,145.4499969482422,143.3052978515625,1010400
2020-07-21,146.66000366210938,149.75999450683594,146.3000030517578,147.80999755859375,145.6304931640625,881000
2020-07-22,146.9199981689453,151.5800018310547,146.6199951171875,151.52999877929688,149.295654296875,1253500
2020-07-23,152.1999969482422,152.9199981689453,150.11000061035156,151.00999450683594,148.78330993652344,963200
2020-07-24,151.6199951171875,153.25999450683594,149.52000427246094,150.14999389648438,147.9359893798828,787700
2020-07-27,149.47000122070312,149.50999450683594,147.50999450683594,147.97999572753906,145.79798889160156,695000
2020-07-28,147.5,150.64999389648438,147.10000610351562,148.57000732421875,146.37930297851562,1000700
2020-07-29,147.22999572753906,149.64999389648438,144.5800018310547,149.44000244140625,147.23646545410156,1918500
2020-07-30,147.02000427246094,149.69000244140625,146.8000030517578,148.86000061035156,146.66502380371094,1408800
2020-07-31,148.22999572753906,148.22999572753906,144.75999450683594,146.74000549316406,144.57627868652344,1659600
2020-08-03,145.66000366210938,148.3699951171875,144.32000732421875,147.72000122070312,145.5418243408203,1387600
